epoch,timestamp,learning_rate,epoch_time_seconds,epoch_time_formatted,l2,phase,ipd,warp,warp_smooth,intermediate_l2,intermediate_phase,intermediate_ipd,accumulated_loss
96,2026-04-19 06:34:53,0.00025,797.5074081420898,00:13:17,0.00021324970293790102,0.8096060156822205,0.642218291759491,0.0,0.0,0.0004203231947030872,0.8260459899902344,0.598406195640564,0.6194357872009277
97,2026-04-19 06:48:11,0.00025,797.4768719673157,00:13:17,0.00021178790484555066,0.8103715777397156,0.6427377462387085,0.0,0.0,0.00041982237598858774,0.826457679271698,0.5985274910926819,0.6197982430458069
98,2026-04-19 07:01:28,0.000125,797.5228276252747,00:13:17,0.00021073203242849559,0.8105936646461487,0.6425892114639282,0.0,0.0,0.0004189266182947904,0.826653003692627,0.5984152555465698,0.6197779178619385
99,2026-04-19 07:14:46,0.000125,797.3930006027222,00:13:17,0.00019550221622921526,0.8078474998474121,0.64032381772995,0.0,0.0,0.0004080546204932034,0.8247441649436951,0.5934885740280151,0.6168432235717773
100,2026-04-19 07:28:04,0.000125,798.1872656345367,00:13:18,0.00019428425002843142,0.8095951080322266,0.6411343216896057,0.0,0.0,0.0004073499876540154,0.8262549042701721,0.5896728038787842,0.6164242029190063
101,2026-04-19 07:41:22,0.000125,798.030083656311,00:13:18,0.00019324100867379457,0.8102927803993225,0.6420549154281616,0.0,0.0,0.00040623408858664334,0.8270314335823059,0.5883890986442566,0.6165300607681274
102,2026-04-19 07:54:40,0.000125,797.8636298179626,00:13:17,0.00019264256116002798,0.8104004263877869,0.6417984366416931,0.0,0.0,0.0004058944177813828,0.8270224332809448,0.587282657623291,0.6161338090896606
103,2026-04-19 08:07:58,0.000125,797.953515291214,00:13:17,0.00019171736494172364,0.8112245202064514,0.6423402428627014,0.0,0.0,0.0004053348966408521,0.82772296667099,0.5869477391242981,0.6164189577102661
104,2026-04-19 08:21:16,0.000125,797.7800848484039,00:13:17,0.00019175984198227525,0.8111497759819031,0.6421219110488892,0.0,0.0,0.0004055083554703742,0.827660322189331,0.5860509276390076,0.6160653233528137
105,2026-04-19 08:34:33,0.000125,797.6996772289276,00:13:17,0.00019157450878992677,0.8108497262001038,0.6419675350189209,0.0,0.0,0.00040488189551979303,0.8274112939834595,0.5859189033508301,0.6158949732780457
106,2026-04-19 08:47:51,0.000125,797.8899083137512,00:13:17,0.0001907221885630861,0.8112647533416748,0.6422193646430969,0.0,0.0,0.0004050091374665499,0.8277117609977722,0.5855152606964111,0.6159536838531494
107,2026-04-19 09:01:09,0.000125,798.1153419017792,00:13:18,0.00019077073375228792,0.8114375472068787,0.6422038078308105,0.0,0.0,0.0004046528192702681,0.8278822898864746,0.585394561290741,0.6159636974334717
108,2026-04-19 09:14:27,0.000125,797.8411705493927,00:13:17,0.00019090992282144725,0.8115226030349731,0.6423377394676208,0.0,0.0,0.00040471466490998864,0.827830970287323,0.5852944850921631,0.6159792542457581
109,2026-04-19 09:27:45,0.000125,798.0956449508667,00:13:18,0.00019158456416334957,0.8112590909004211,0.6423195600509644,0.0,0.0,0.00040459827869199216,0.8279030323028564,0.5851085782051086,0.6158909797668457
110,2026-04-19 09:41:03,0.000125,797.6616513729095,00:13:17,0.00018978117441292852,0.8112722039222717,0.6421352624893188,0.0,0.0,0.00040390968206338584,0.8279208540916443,0.5847763419151306,0.6157333254814148
111,2026-04-19 09:54:21,0.000125,797.5939781665802,00:13:17,0.00021043223387096077,0.8089932799339294,0.6401931643486023,0.0,0.0,0.00042365232366137207,0.8259357810020447,0.5855493545532227,0.8185501098632812
112,2026-04-19 10:07:38,0.000125,797.7722198963165,00:13:17,0.00021407625172287226,0.8060338497161865,0.6377456784248352,0.0,0.0,0.0004272890801075846,0.8232625722885132,0.5845205187797546,0.8160492181777954
113,2026-04-19 10:20:56,0.000125,797.700690984726,00:13:17,0.00021463909070007503,0.8045864105224609,0.6365503668785095,0.0,0.0,0.000429180363425985,0.8216107487678528,0.583203136920929,0.8144277930259705
114,2026-04-19 10:34:14,6.25e-05,797.5734956264496,00:13:17,0.00021654485317412764,0.8041766881942749,0.6360880136489868,0.0,0.0,0.000430759449955076,0.8211584091186523,0.5823754668235779,0.8137456774711609
115,2026-04-19 10:47:31,6.25e-05,797.7344260215759,00:13:17,0.0002071895869448781,0.8012099862098694,0.6338649988174438,0.0,0.0,0.00042535993270576,0.8187956213951111,0.579373836517334,0.8105616569519043
116,2026-04-19 11:00:49,6.25e-05,797.6290123462677,00:13:17,0.0002062518469756469,0.8017387986183167,0.6341267228126526,0.0,0.0,0.00042434115312062204,0.8193107843399048,0.5769205093383789,0.8098900318145752
117,2026-04-19 11:14:07,6.25e-05,797.6998040676117,00:13:17,0.00020667102944571525,0.8013352155685425,0.6337485313415527,0.0,0.0,0.0004240199050400406,0.8189007639884949,0.5746921300888062,0.8086845278739929
118,2026-04-19 11:27:24,6.25e-05,797.6874918937683,00:13:17,0.00020543178834486753,0.8021202683448792,0.6341574192047119,0.0,0.0,0.0004235066007822752,0.8195408582687378,0.5737985968589783,0.8087718486785889
119,2026-04-19 11:40:42,6.25e-05,797.7829496860504,00:13:17,0.0002058727404801175,0.8022898435592651,0.6346282958984375,0.0,0.0,0.0004237757239025086,0.8195379376411438,0.5727412700653076,0.8085721731185913
120,2026-04-19 11:54:00,6.25e-05,797.7920892238617,00:13:17,0.00020499927632045,0.8027172684669495,0.6349184513092041,0.0,0.0,0.00042327516712248325,0.8198339939117432,0.5721079111099243,0.8085775375366211
121,2026-04-19 12:07:18,6.25e-05,797.524740934372,00:13:17,0.0002057161182165146,0.8025962114334106,0.6347443461418152,0.0,0.0,0.00042355756158940494,0.8195133805274963,0.5711349844932556,0.8080321550369263
122,2026-04-19 12:20:35,6.25e-05,797.4377734661102,00:13:17,0.000205933625693433,0.8024231791496277,0.6347993016242981,0.0,0.0,0.00042368401773273945,0.8193839192390442,0.5705715417861938,0.8077691793441772
123,2026-04-19 12:33:52,6.25e-05,797.3779993057251,00:13:17,0.00020565891463775188,0.8022620677947998,0.6344760656356812,0.0,0.0,0.0004235267115291208,0.8189999461174011,0.5698695182800293,0.8072503209114075
124,2026-04-19 12:47:10,6.25e-05,797.2130999565125,00:13:17,0.0002062030544038862,0.8031328916549683,0.6351770162582397,0.0,0.0,0.00042357060010544956,0.8196150660514832,0.5695827603340149,0.807713508605957
125,2026-04-19 13:00:27,6.25e-05,797.4463293552399,00:13:17,0.00020597362890839577,0.8024246692657471,0.6346403956413269,0.0,0.0,0.0004235820670146495,0.8189906477928162,0.5690004825592041,0.8069987893104553
126,2026-04-19 13:13:45,6.25e-05,797.6422669887543,00:13:17,0.00020639540161937475,0.802628219127655,0.6347858309745789,0.0,0.0,0.0004236180684529245,0.8190451860427856,0.5687171220779419,0.8069969415664673
127,2026-04-19 13:27:03,6.25e-05,797.9441049098969,00:13:17,0.00020574155496433377,0.8024241924285889,0.6345435380935669,0.0,0.0,0.00042394825140945613,0.8186981678009033,0.5682952404022217,0.8066184520721436
128,2026-04-19 13:40:21,6.25e-05,798.0386111736298,00:13:18,0.00020502202096395195,0.8027582168579102,0.6351235508918762,0.0,0.0,0.00042365529225207865,0.8188819289207458,0.5682074427604675,0.8069175481796265
129,2026-04-19 13:53:39,6.25e-05,798.1092729568481,00:13:18,0.00020550152112264186,0.8024801015853882,0.6349980235099792,0.0,0.0,0.0004238634428475052,0.8184964656829834,0.5678368806838989,0.8065886497497559
130,2026-04-19 14:06:57,3.125e-05,797.9785008430481,00:13:17,0.00020561191195156425,0.8027872443199158,0.6349915862083435,0.0,0.0,0.0004240088746882975,0.8185235261917114,0.567680299282074,0.8065901398658752
