epoch,timestamp,learning_rate,epoch_time_seconds,epoch_time_formatted,l2,phase,ipd,intermediate_l2,intermediate_phase,intermediate_ipd,accumulated_loss
87,2026-04-24 05:47:05,0.0008620904447541273,802.074996471405,00:13:22,0.0001406965748174116,0.8522257804870605,0.6552404165267944,0.0002049362810794264,0.8973080515861511,0.6960194110870361,0.4486618936061859
88,2026-04-24 06:00:28,0.0008463036678709652,802.4981780052185,00:13:22,0.00014054628263693303,0.8507416844367981,0.6541612148284912,0.00020508092711679637,0.8960821628570557,0.69527268409729,0.4480254352092743
89,2026-04-24 06:13:50,0.000829824516155007,802.3945038318634,00:13:22,0.00013819937885273248,0.8491897583007812,0.6532495021820068,0.00020390421559568495,0.8945595622062683,0.6943713426589966,0.4473201632499695
90,2026-04-24 06:27:12,0.00081268617642472,802.3355853557587,00:13:22,0.00013768613280262798,0.8455238342285156,0.6520174741744995,0.00020300729374866933,0.8915347456932068,0.6936032772064209,0.4462374448776245
91,2026-04-24 06:40:35,0.0007949231630155054,802.703234910965,00:13:22,0.00013648839376401156,0.8445286750793457,0.6509490013122559,0.0002018025697907433,0.8908482193946838,0.6928261518478394,0.445675790309906
92,2026-04-24 06:53:58,0.0007765712482724211,802.8905990123749,00:13:22,0.00013567713904194534,0.842089831829071,0.6496540904045105,0.00020142733410466462,0.8889105319976807,0.6921711564064026,0.44483599066734314
93,2026-04-24 07:07:21,0.0007576673905094383,802.6878182888031,00:13:22,0.00013462748029269278,0.8407546877861023,0.6487836241722107,0.00020067313744220883,0.8876845240592957,0.6914663910865784,0.4442477226257324
94,2026-04-24 07:20:44,0.0007382496595803169,803.1836116313934,00:13:23,0.0001343284238828346,0.8383424878120422,0.6476978063583374,0.00020007984130643308,0.88555508852005,0.6906171441078186,0.44339707493782043
95,2026-04-24 07:34:07,0.0007183571602109852,802.8516454696655,00:13:22,0.00013287320325616747,0.8373124599456787,0.6469201445579529,0.00019929737027268857,0.8846394419670105,0.68995600938797,0.442891925573349
96,2026-04-24 07:47:29,0.000698029953247827,802.1976087093353,00:13:22,0.00013253369252197444,0.8349660038948059,0.6454905867576599,0.00019889806571882218,0.8827803730964661,0.689005970954895,0.44198867678642273
97,2026-04-24 08:00:52,0.000677308974980468,802.3837161064148,00:13:22,0.00013073904847260565,0.8342688679695129,0.6447582244873047,0.00019766877812799066,0.8823171854019165,0.6885643005371094,0.44160744547843933
98,2026-04-24 08:14:14,0.0006562359547015364,802.0832984447479,00:13:22,0.00012979211169295013,0.8325468897819519,0.6441563963890076,0.00019673738279379904,0.8809612393379211,0.6883069276809692,0.4411090910434723
99,2026-04-24 08:27:36,0.0006348533306694209,802.6277277469635,00:13:22,0.00012939861335325986,0.8302052617073059,0.6430103778839111,0.00019606844580266625,0.8790372610092163,0.6877096891403198,0.4403231143951416
100,2026-04-24 08:40:59,0.0006132041646432664,802.2833142280579,00:13:22,0.00012801466800738126,0.8287378549575806,0.6418476700782776,0.0001949941652128473,0.8776929974555969,0.6867324113845825,0.4395890533924103
101,2026-04-24 08:54:21,0.0005913320551623217,802.2894670963287,00:13:22,0.00012798001989722252,0.827065110206604,0.6409091949462891,0.00019462566706351936,0.8763203620910645,0.6861282587051392,0.43897199630737305
102,2026-04-24 09:07:44,0.0005692810497442836,802.806960105896,00:13:22,0.00012579049507621676,0.8253929018974304,0.6403430700302124,0.00019320174760650843,0.8748193979263306,0.6856842637062073,0.43841710686683655
